,Index Name,Index - 9,Index - 8,Index - 7,Index - 6,Index - 5,Index - 4,Index - 3,Index - 2,Index - 1,Index - 0,index ecb,index fed,Index + 1
6184,CVIX Index,0.018138922144403935,-0.013333530869465537,0.010491274100535186,-0.05159294978608697,0.0039880411779558145,0.01677395027047357,-0.003921573653181909,0.012689286906492292,-0.006812678417507101,-0.02772454801485491,"433,777",193,-0.048338458974670484
6185,EURUSDV1M Curncy,-0.010421695462413894,-0.047291288045696156,-0.000499375790652401,0.0520672206036088,0.0,0.01505910811090816,-0.028424462196048328,-0.12253964516055671,0.013488200174211595,-0.03351355732444583,1082,124,0.010474186165891464
6186,EURUSD Curncy,-0.0022010280345788336,0.003299728016921133,-0.0004576449670281174,-0.007258726224987008,-0.004436236480660993,0.003236697697841906,0.0011995387828190873,0.0024867615854441555,0.006784037752963018,-0.01047033812122626,"793,1295,954",290,0.005524367239949313
6187,SX5E Index,0.020157804327136652,0.011271214510154337,0.016968445958579714,0.012163653533142416,0.0008941993556312866,0.0034478677775942046,0.0032570100190243423,0.011352839048401897,-0.008088194046671049,-0.015106409892770678,"1188,420",573,-0.022235931432359912
6188,EURUSDV1M Curncy,0.0008959236077852317,-0.02846089769668092,-0.005543592884850401,-0.051325803612046084,-0.0009757684950497669,0.02474816968919402,-0.004773278752657539,0.01393750784378156,-0.09323620740519578,0.055084441440819365,114,469,0.16473868623608778
6189,SPX Index,0.007481942590558788,-0.02559591366014846,0.006031918539722625,0.0012235295644025257,-0.013841566425019103,-0.015134904614823697,0.0062601897725720335,-0.0013617702363699635,0.0048882395353624375,0.016532445635784043,643,734,0.008044566700138311
6190,VIX Index,-0.010467520227835259,0.35129037151685205,0.023969862119651797,-0.1824711566147137,0.09688665263768392,-0.14061782184350502,0.213910687308978,0.05690598420336901,0.2612264617718396,-0.14095619174772622,1206,238,0.13062018241706408
6191,EURUSD Curncy,-0.003020498520815207,0.0016408311466687697,0.001551992034231675,0.003783648851318433,0.003512834011195426,-0.0029122076256415386,-0.0064541336731488985,0.0,0.008681878575285545,-0.007215286413175731,1560,475,0.004301081899390713
6192,EURUSDV1M Curncy,0.03239406781100396,-0.009419221916491693,-0.03531667192489962,0.007163820933634435,0.018006917412916934,0.0509426911870956,-0.01157490839607589,-0.05932338545846294,-0.003256271193775362,0.07838545682342613,362,694,-0.04376661516883118
6193,CVIX Index,0.015159745461483354,-0.0042991771067022455,-0.02950438501908792,-0.03906573110599565,-0.011591518621544505,-0.04019029715931133,0.007335371421906434,-0.01706293155700589,-0.0028034563150223235,0.006606686655730165,"910,1374",523,0.00380425576140464
6194,MOVE Index,0.028661688420006826,-0.0020696480060733435,0.026904026190495145,0.007873405770212116,0.027101314418116473,-0.022789024426214333,0.0,0.017587953151486424,0.004894592195748615,0.004334858561546362,"1365,763",395,0.00661809243922562
6195,MOVE Index,-0.022598368844680472,-0.03271454106982041,0.008673402794258323,0.0,0.053805363062851885,-0.03240126251332942,-0.004680683548266451,-0.02813035607057124,-0.00367308073903283,0.029777410454283615,571,497,0.039004249475037334
6196,EURUSD Curncy,-0.0048698354341869254,0.0008445550166523708,0.0,-0.001314060635869016,0.0002817298229649823,-0.005555308293901967,0.0008494172564894042,0.0009429515078702086,-0.0007542900602773434,0.0018846594345930737,653,594,-0.0003766478387276298
6197,VIX Index,-0.017699577099401065,-0.02322685060981655,0.0,0.006938449344920716,0.01458627319436534,-0.002558636790324531,-0.02070824646834657,0.05264373348542195,0.06639783372775465,-0.029852963149681333,"560,1405",36,-0.05997690499550368
6198,MOVE Index,-0.004850877349669602,-0.013840312219529416,0.0041857728100422875,0.029241492204727493,-0.01968744913558318,-0.022069155249309524,-0.004607441833070602,-0.012523569331087003,0.010587304720758528,-0.011987682063613114,1710,668,-0.00211299043367541
6199,CVIX Index,-0.016107730815932975,0.004051322219178477,-0.013568729206068886,0.03885284390037458,-0.023937313143926886,0.025250510968886974,-0.011881327886752668,0.03778951274541775,0.041333372695551596,-0.019827167474588236,350,614,0.004993768180487024
6200,VIX Index,0.02044047629479362,0.0242289259743802,-0.03346828951435299,-0.10494805947544794,0.06066504954177443,0.10665334066013132,-0.12955260753475928,0.21637016729343062,0.1241592527956592,0.14848494229158105,"1726,131",20,-0.07804929540772587
6201,SPX Index,0.0,0.016381776635361334,0.01634611531802932,-0.004676637085283986,-2.6071472335686963e-05,0.0143507463755288,-0.012532587736590273,0.0044299448982654255,0.011284417050872797,-0.0018719154129476223,1683,"99,625",-0.008154095918303739
6202,EURUSDV1M Curncy,-0.040821994520255034,8.332986130388242e-05,0.0799593778122325,-0.014528100562909652,-0.009804000096620857,0.019512814223581643,-0.019512814223581643,0.009804000096620857,0.033576295533604084,0.06394872460027368,858,649,0.0
6203,EURUSD Curncy,-0.012530962984763527,-0.001063188957930561,0.0026912197546103966,0.0007776874795432098,-0.003397992792397886,-0.004335010164343622,-0.0049262941879195665,-0.007831906388346466,0.003743974421615004,0.0030854256171057304,1192,548,-0.0033729265175263534
6204,CVIX Index,-0.012996572827180364,0.02724182796322916,-0.02724182796322916,0.022989518224698857,0.01829748444157797,-0.006997929187644525,-0.016997576368571243,0.009950330853168099,0.015438903151651528,0.0,1557,733,-0.036883613430554574
6205,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,714,0.0
6206,SPX Index,-0.00031387788913228576,0.0164056594528601,0.018900849989625712,-0.00048353283011337567,-0.0043260985787334505,-0.003035079985728828,-0.007401115480310416,0.01886129520593194,0.0023265677120560824,0.005093766155781054,1082,124,0.0006206372788462033
6207,CVIX Index,0.0727994996085144,0.04777647933858553,-0.014300550142196222,-0.04740223889458406,0.0010781672203457049,0.0328593420972374,0.0020833340868544603,0.014463062027554763,-0.04296103276900487,-0.0448898573523433,1082,13,-0.013528954940319693
6208,EURUSD Curncy,-8.264804335461617e-05,-0.00804950199201973,-0.006603994743326208,-8.387502626008847e-05,-0.0077467548074393044,-0.0010995053334169336,0.0021133614527057976,-0.0013520367109460807,-0.0034729610105437014,0.0002545284873538278,1325,459,-0.015990763582178713
6209,EURUSDV1M Curncy,0.008912714970575664,-0.01519921973339633,0.04031736271053399,0.023939587258064332,-0.01075888067726094,-0.07382335567250653,0.013696759550261284,-0.040721233776555454,0.019950786419348887,-0.015238982508131826,987,36,-0.08635633958635758
6210,SPX Index,0.006103642814175636,0.00014589331791547977,0.0038114208763415647,0.007095822981469269,-0.0036481028252293157,0.0020255326074201108,0.007217617846341007,-0.016004697941359503,0.010469066254142234,0.0017808386518147756,"1158,538,1369","282,63",0.0023779815297473306
6211,MOVE Index,0.00014147579672219024,0.03199555591398351,0.0700578642252303,0.09989289757298625,0.07720065383707198,0.06758038673352029,-0.023154360253662354,-0.04698980868862801,-0.06322170247087744,0.026705203467019878,1306,651,0.015554925352520677
6212,SPX Index,0.011005278427365539,0.004443342901147673,-0.0007352331138648083,0.00798266871629405,0.0011056405254352697,0.0007708723459964872,-0.004270764044630226,-0.00239053726103311,-0.0056922099476963695,-0.010761020194054893,673,642,-0.005791750069227497
6213,EURUSDV1M Curncy,0.07113802783333956,-0.04954044556013604,-0.00808866727650015,0.024072329307793572,-0.041885411638015846,0.0010777798779961767,0.0928589979250265,0.05382607894346192,-0.04470549454665251,-0.015028051527502306,"1514,1385,867","304,97",0.024066202142564386
6214,CVIX Index,0.03614229205724495,0.01109441535920297,-0.013124872909584973,-0.03516391245766659,-0.02666824708216131,0.0010804971337541325,-0.008676844025689245,-0.003273325344968825,0.025891413932741525,0.0,309,509,0.026275815402282632
6215,EURUSD Curncy,0.0024227209122477666,-0.0020634287140056246,-0.0038691729557993187,-0.0007215007527995448,0.0007215007527995448,-0.0005410767559185931,-0.003162129390967827,-0.0023555002737354197,-0.0009074410786033549,-0.0005448601660402869,362,694,-0.000363405109841064
6216,VIX Index,0.007953544527604883,-0.03788096506907834,-0.117387544253166,0.03221567111634149,0.005498295638597828,-0.02850384143071283,-0.02138356602532321,0.013595916047639545,-0.006417134320633622,0.012086887283582648,906,4,0.08659904228582249
6217,EURUSD Curncy,0.0032570371686300725,-0.005161886037040028,-0.000726612202722618,0.00018170255342077335,-0.0028201064858084934,0.0009105810135645598,9.10125142835061e-05,0.0002729878537358621,0.007703849221952053,0.008809045728241649,1176,422,-0.000268516448245687
6218,EURUSD Curncy,0.0026812935015776695,-0.002437242249603705,-0.0022801312810258323,0.0022801312810258323,-0.004728912196160701,0.003670926339589986,0.003008254636604507,0.0017844112123902023,0.002832289977512309,-0.0033186318854529218,1544,468,-0.00024325968090765926
6219,SRVIX Index,-0.0009775854420048802,0.0032084843036717103,0.0009744554261734706,0.0008344923989129782,0.002776622636316617,-0.0040286225216368265,0.0025024342267849775,0.0009714801957576569,-0.0031955567311143795,-0.003485052666523991,"1051,396","176,526",-0.003917732728901946
6220,V2X Index,0.16969787339358655,0.30057930256342624,-0.1927871295445831,0.047619824393088095,-0.14388979418770864,0.015375202018006462,0.0012269446274362217,0.097794584888105,-0.01653509035616496,-0.12046115522091316,1036,134,0.15295507829231214
6221,V2X Index,0.04446897263352323,0.14406027032788948,0.02389341516023169,-0.02454659441289042,-0.05055568101544328,-0.07093868811312998,-0.0862433595592389,-0.10536545985840284,-0.13026648463337587,0.023964090459942966,816,629,0.21218027025022934
6222,MOVE Index,0.05617154100130506,-0.0163514201102144,0.06879520188429833,0.005949776924619066,-0.002375372496516981,0.029647824536217726,0.03978963716659312,0.014361945031107659,0.0,-0.04852249401102959,653,430,0.02655913100498619
6223,SX5E Index,0.0051592794416599475,-0.002342081233230431,-0.0005773116681062618,-0.001543923238969569,-1.955861787727997e-05,-0.0049662785174380275,-0.001863456702340116,0.003490787229921466,0.006928524512106904,-0.0034219436378730705,495,668,-0.007112718579822541
6224,VIX Index,-0.002740353393363204,-0.008266407577554258,0.006206203117595344,0.06712739899685438,-0.046938440628113476,-0.07651200655292101,0.03991976945577935,0.0,0.12528645511890701,-0.004118621966996638,1237,32,-0.028890432996303783
6225,V2X Index,0.02591132279348507,-0.024193476533588942,-0.030193658310306404,-0.08838038947469196,-0.030621122925074573,0.05126429463124005,0.04873006829533422,0.03532567038182455,0.07286642731644521,-0.038525118004120174,219,694,0.30426702501037406
6226,V2X Index,0.023073995341333475,0.020482677432362095,0.005670929882556575,-0.0661146089435598,-0.021382857342370887,0.044630100626903424,0.031284651508814765,0.015251990002298488,-0.036773155323993834,-0.0500459328210634,495,668,0.08014953478773812
6227,V2X Index,-0.03537350048573096,0.0127177845609725,-0.02548715268583379,-0.07804713198200197,0.042442592750150165,0.027264247602043934,0.02849104746358755,0.03127200465858282,-0.0032722517327870015,-0.05537581093898547,"968,355",563,-0.023555876715448676
6228,SRVIX Index,-0.002625613156547857,0.0022679806797070157,-0.004062132228504822,0.0010768771606040062,-0.0013163407632807989,-0.007693270304187649,-0.005566326085658879,-0.002673148614883658,-0.00012167670514440232,-0.0009739469968810255,"1382,265","698,672",-0.0009748964944700234
6229,SRVIX Index,-0.026026650196848244,0.0,-0.002997646952437094,-0.01005755604404257,0.01447950177023305,0.008362319299008547,0.01832090961767907,0.012668855755437747,0.00041042479541797405,0.006136243430896471,281,261,0.0
6230,EURUSD Curncy,0.0057830838331173195,0.01404863479530205,0.006064220021072375,-0.0025003302932553595,0.0003952048529898833,0.002630715098248637,0.003802285949738582,0.00561139407947564,-0.0009113397323891603,-0.001042549126813841,"1452,1465","725,89",-0.0004564572476633
6231,V2X Index,-0.013013089184795934,-0.05360315285676398,-0.0036426643528559843,0.03164703972134042,-0.01593163126578956,-0.02626517354317759,0.01664060022949254,-0.035025608578172385,-0.02152778683898582,0.013121536179554916,596,684,0.02085551559297283
6232,EURUSDV1M Curncy,0.010484474316768466,-0.010484474316768466,-0.02087402734720678,-0.013871050316913713,0.021162525898251516,0.015688259008446614,-0.027293805128754567,0.001296176461446752,0.017123706078591372,-0.023186955489649108,205,522,-0.0017391308731271593
6233,V2X Index,0.0127177845609725,-0.02548715268583379,-0.07804713198200197,0.042442592750150165,0.027264247602043934,0.02849104746358755,0.03127200465858282,-0.0032722517327870015,-0.05537581093898547,-0.023555876715448676,622,162,0.008872997395541482
6234,V2X Index,0.08591325680364381,0.032109637821787995,-0.02882663966093446,-0.06349109709907186,-0.00813727583384205,-0.04665401828373961,0.008501417766420882,-0.017641191696387448,0.04657337143754692,-0.0634630316585203,491,537,-0.024049694798826682
6235,SPX Index,-0.006338445791358893,0.002057301774185838,-0.001009160705638834,0.0021166434256780775,-0.00866057181541624,-0.0014372106268174534,-0.006495537098383686,0.0004183265556516602,0.011970467999834256,0.0017370426241116732,1764,180,-0.0070188750118900245
6236,SRVIX Index,0.010471299867295336,0.008369236096798183,-0.0017623220210571944,0.023016243258841662,-0.007266048921740875,0.0,-0.008485956183568177,-0.01446318350581599,-0.00296542533898414,0.011339597057581585,480,234,-0.003294120625827013
6237,V2X Index,0.04407982515803077,-0.023667539912793245,0.013074414684247415,-0.03206760514550666,-0.07339683352902426,-0.02480755861657702,0.03213675719352471,0.0956741181228895,0.07403577270195827,0.0179374705252906,1489,"107,596",-0.05564070227665008
6238,CVIX Index,0.053305730888088654,-0.046100347166818434,0.006134988567515709,-0.012307847674597028,0.02647812526782678,0.040379685660835385,-0.023438572972017457,0.005911347263057198,-0.0019665689720405055,0.013685453085253929,"1277,401",420,-0.001943635208570882
6239,EURUSD Curncy,-0.0003401013534806152,-0.0008848052304319398,-0.0049831155369033375,-0.012602170706735749,-0.0033319481054773226,0.001875586670494811,-0.0034064477307189645,-0.0008360039500419081,0.0023668650102660616,0.0016673617868689927,643,734,-0.0008333333815587207
6240,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464,453,0.0
6241,MOVE Index,0.03237015780825381,0.019076147060813398,-0.025765135211610612,-0.04968541937694315,0.0,-0.03509131981126945,-0.07236124681878042,0.024139103113356875,-0.0232668832586711,0.015571248870430487,608,352,0.0262615685107761
6242,V2X Index,0.005732668300822752,0.006375016415902213,-0.029565550230213233,0.0,0.0,0.03106451360679685,0.024955400650241266,0.06162810350926984,-0.09110662908086864,0.009218888751604037,"1642,1224","728,653,80,617",0.016807037905187006
6243,EURUSDV1M Curncy,0.006582792406037985,-0.03875767872611657,-0.019036621856581615,-0.05678564966909061,0.053714079730895925,-0.04295203009905402,0.03409421134297563,0.013155379857233473,-0.015641397296695114,-0.00665975406301289,1139,378,-0.046370875427907965
6244,EURUSD Curncy,-0.0003531385222537847,-0.00044159859406098234,-0.0001766940547047735,-0.004338785750119728,0.0007983324147780163,-0.007118734458288839,-0.0019665689720408386,-0.002239441971435857,0.0006275494401117437,0.003578461503364952,498,492,-0.0037577211614590045
6245,VIX Index,-0.11418696236859471,0.0,-0.03400518667331287,-0.0003887269242341951,0.013899837689033578,-0.007698267425752192,-0.006590448354901746,-0.0038971210663643063,-0.12149942135188274,0.0325337736601532,1404,"139,680",-0.009434032233358813
6246,MOVE Index,0.043747689296983694,0.04544035119874401,-0.06131167096747259,-0.010362787035546717,0.0,-0.018928009885518904,-0.002834870785846988,0.021762880671365892,0.00967526552341802,0.0,643,734,0.022442288366690377
6247,V2X Index,-0.07307436415997204,-0.057704994152234956,-0.0049443666864461555,-0.011101112779531075,0.010051749879651073,0.05210217839528708,-0.05061784714026407,0.05044803964986899,-0.005389731123529362,0.17283904218387747,"1505,1575",217,-0.15420272418155045
6248,VIX Index,0.07702281910612374,0.03191760296830504,0.048897007483813315,0.0,-0.08856658725643607,-0.08101594376008858,-0.015306421282675675,-0.03045037352342783,0.020979790469194626,-0.006073771383567017,719,531,-0.020220469149120124
6249,V2X Index,-0.04732278551932456,-0.022878618834053288,-0.0024715090331146605,-0.07544439893671351,0.05727418502989812,-0.008852068363512267,-0.0039101583468745815,-0.009993221515162354,0.015034699749319813,0.02776401276176399,1627,613,-0.047354021840685157
6250,SX5E Index,0.0011707478718196995,-0.005817022051731513,-0.0043729837197261645,0.01755496895255959,-0.003781374622946032,-0.007365495008290424,0.008346804772019212,0.0022157595544047837,-0.007065801550712791,0.0020990336429989043,1043,81,1.5936708500419172e-05
6251,SPX Index,0.01731092744167828,-0.02087782075594191,-0.011517102846274163,-0.016605025431830178,0.0015776404760323715,-0.00813332148698187,0.00014495671456860038,0.012801813443832799,0.009101116168173995,0.01938536086520415,"1514,1385,867","304,97",-0.007326077968841993
6252,MOVE Index,0.015105255904710457,0.007803275643492924,-0.037556866641241804,-0.034090369615911165,0.050728879126312965,0.00298367360557128,-0.008295069090067386,-0.03367760887139637,0.0,0.07555679591121711,1114,51,-0.007511556750186443
6253,SPX Index,-0.0015156867317731582,0.001868408623343143,0.008331741632201073,0.003854705717721174,0.0,-0.002655476937141188,0.00028904605969515274,0.0011403144471451299,-0.009083268789936483,-0.01585572511838329,362,694,0.010003350352588924
6254,SRVIX Index,0.006494722909278217,0.003657648554739268,0.002066744398662834,0.0014563109369944982,-0.000970638270819002,0.0019403353165010628,-0.011331220843284306,0.0,0.04843416870607342,0.005239576520849276,0,437,0.024321492525939625
6255,EURUSDV1M Curncy,0.050463997927235216,-0.03920533457103237,0.013897384679497415,0.0051130888189987456,0.041872834897075384,0.0015037596818663346,-0.03245178830269202,0.08049035529281179,-0.016606879849903056,0.009059674214520141,1269,624,-0.056013156986387536
6256,CVIX Index,-0.013523299768174901,0.05401160587330578,0.0033094685495411724,0.0,0.08666713010749572,-0.025415163374945315,-0.0038512101031233925,0.028048163890388,0.020951281037153713,-0.0059275216711367484,"1452,1465","725,89",-0.00534430341417691
6257,CVIX Index,-0.03198073991727002,0.008889989064726933,0.047179049024267616,-0.013444553592569353,-0.001703621633411867,-0.02780278381634238,0.005497759982334927,0.024864491795319132,-0.031117656522969384,-0.024289747088503066,1237,32,0.0055721881053352185
6258,VIX Index,-0.007208681596943656,0.0,0.0339819342970018,-0.0023337233462199514,0.06992701447874827,0.2756271319464272,-0.04050047326263373,-0.09760903139143595,0.09358256635994744,-0.0034642066976693364,1357,"506,554",0.06276569554978728
6259,V2X Index,-0.04233896777893609,-0.057554392768963236,0.019032804062340425,-0.09617766272996553,-0.0492102232889553,0.12134207929247154,-0.028234495792650804,-0.024345128485270706,-0.0073176189786572365,-0.023259770624833642,"1008,531,1319,1389",168,0.03143086963046127
6260,EURUSD Curncy,0.0011053796261850518,0.004959143233438365,-0.0022010280345788336,0.003299728016921133,-0.0004576449670281174,-0.007258726224987008,-0.004436236480660993,0.003236697697841906,0.0011995387828190873,0.0024867615854441555,"793,1295,954",290,0.006784037752963018
6261,SX5E Index,-0.005632983423586424,-0.005369113509303247,-0.0007611651076029347,0.002794796728837312,0.012231758460373499,8.49164351457432e-06,-0.0064602918119991415,0.004071298742521989,-0.0002525521256888652,-0.017385568786824734,819,29,0.0011544512588574918
6262,SRVIX Index,0.015006534216619904,0.00234176014446863,-0.0006881839098937803,0.0004129671749790731,-0.0020665434095539226,0.00234176014446863,0.006992556085165802,-0.0016409138100099696,-0.003015353161912593,-0.0005492242345939147,1557,379,0.0002746498232042427
6263,VIX Index,0.3810697909142511,-0.061506986611179926,-0.1968882565778305,-0.09672313769222773,-0.01940014654579114,-0.06752805998593736,-0.00299850299625648,-0.018182319083190457,0.0,0.05647860416047079,1044,682,0.002886004889135041
6264,SRVIX Index,0.005424076414632495,0.006494722909278217,0.003657648554739268,0.002066744398662834,0.0014563109369944982,-0.000970638270819002,0.0019403353165010628,-0.011331220843284306,0.0,0.04843416870607342,0,510,0.005239576520849276
6265,CVIX Index,-0.028875923501854528,0.0019512201312619215,-0.01571741589540987,0.001978240012105781,-0.01593659226281252,-0.004024150299725582,-0.008097210232619334,0.010111309604320606,-0.018274620243481587,0.018274620243481587,219,694,-0.010111309604320606
6266,V2X Index,-0.00073782868974126,0.017781796783054027,0.0007959500350183113,-0.04663516579802929,0.027889860554885626,-0.07799091910452027,0.011619801913703931,-0.007125280585665639,-0.017723427063283115,0.04208856989679299,458,689,-0.05175558688067605
6267,EURUSDV1M Curncy,0.01107326663914554,-0.026111144003686082,-0.018937201019750827,-0.005899722127188145,-0.0064308903302903175,-0.03381599017830306,0.038766495338159235,0.008360019183971445,0.010231514346640935,0.06110923534663604,1085,662,-0.022830462379856087
6268,V2X Index,-0.0015086004676119202,-0.019618038096966384,0.0473482839085575,0.02682364087286926,-0.025924902433309693,-0.022677454142909337,0.0199561795226173,-0.05554799464332527,-0.025589982309083492,-0.008093458545308074,205,522,-0.022861542324503326
6269,EURUSDV1M Curncy,0.005461510025521754,-0.007380107297622285,-0.0008233841552054422,0.016880335478516972,-0.04670001743539709,0.012090685737991436,-0.01180784031113058,0.08195525281011129,0.028764181327522564,-0.045845137930857316,956,327,0.024091241057211832
6270,EURUSD Curncy,-0.000367613274978959,0.009241110642438974,0.004180684086107209,0.01387034755946133,-0.0018801205233891227,-0.0031414108318456174,0.008058061329762292,0.006222795438269174,0.015738663993122765,-0.012906803693551988,1206,238,-0.0027432431698216353
6271,SRVIX Index,-0.0012875287083264908,-0.000351432089366277,0.002808004653068963,-0.0018711267299913459,-0.001171234615033434,0.0068905382120609815,-0.0034977300437546432,-0.009033909036564758,-0.00023573786059216673,-0.004371204313845745,59,402,-0.002845626772015386
6272,MOVE Index,0.005373655474850025,-0.024815529519527146,-0.001576441634389525,-0.004932977562575047,0.0,-0.010449800652249763,0.008562827701582343,0.0008596716361664036,-0.004850877349669602,-0.013840312219529416,495,668,0.0041857728100422875
6273,EURUSDV1M Curncy,-0.03697216079190113,-0.02519377477866991,-0.00319432392290242,0.03904295117610013,0.024650918996586002,-0.024309097082473308,-0.02666824708216131,0.00804059567020654,-0.028250466285851594,-0.007549919019284701,1112,267,0.011482006301809733
6274,SX5E Index,-7.760284806401785e-05,-0.00879835360941783,-0.015093137788694477,-0.004946741426676837,0.014718221100109119,0.008022332970396562,0.0008487653575901533,0.004067960570349527,0.002454171461950594,-0.014173977820721717,405,188,0.01422241859300577
6275,SPX Index,0.0023462189950569368,0.0,0.0007196780852876117,-0.003345751263413632,0.0042629570055847665,0.0016708196763968175,0.001353660394094014,0.003350649356894664,-0.004748242943255043,0.006139220748028862,1308,69,-0.00325106346733417
6276,VIX Index,-0.1746027326142161,0.24777533850387545,-0.12916139295340434,-0.09398215836080537,-0.07251836968706327,0.04288657208069191,0.021692824611259542,-0.0870671167962267,-0.013468217050866649,0.13725327139224852,1480,"435,478",-0.06532685385478798
6277,EURUSDV1M Curncy,-0.0007695267790284177,0.01262208380974772,0.0034149151000690825,0.014291330110756117,-0.009756174945364737,-0.0007544323254851104,0.027174573693491633,0.013134081543526355,-0.040686084945216416,0.02202814476009607,"197,28",178,0.013206354813610321
6278,V2X Index,0.07631781389745784,-0.05537529666720031,0.034038052659320694,0.008337462742643797,0.060330698880911804,-0.05563917890497683,-0.02759215139349802,-0.03963200448562043,0.004875901784165748,-0.023269908118939142,446,262,-0.05102225127035265
6279,EURUSD Curncy,0.004312853993783589,0.0023971906499219153,0.011492492275435862,0.006508321053375121,-0.0014606835348855707,0.003000204966858988,0.0029912306550788637,-0.003396138139252186,-0.003163917781504544,-0.004071003831171427,"1188,420",573,0.008125501763025289
6280,SPX Index,0.005667141985337132,4.261684474116123e-05,-0.0032782716003421086,0.007386520657934881,0.0,0.007896758064435794,0.0016828787923781618,-0.005894050934860395,0.0033686695230148445,0.006661622998832328,"73,174","728,653,80,617",0.001765063092874719
6281,SRVIX Index,0.00645073054442058,-0.00013979171057876272,0.00849173335510045,0.012672345891743042,0.0009576579157233311,-0.001642261214865215,-0.0028804628653542608,-0.0005496015527182152,-0.0038556919151977453,0.008380896757576473,1507,493,-0.011144092768272884
6282,SPX Index,0.0018960451407243895,0.00373286215637858,0.00035659819551447924,0.005268348654683841,0.0002754270858638108,-0.005585314617481352,0.0053546495954313045,0.0012525249991828247,0.0078099973940757295,-0.000368574270180666,1695,95,-0.0035219491222058252
6283,SPX Index,-0.0018370697733356423,0.001161947587631218,0.009891739536413091,-0.0034595821335070553,-0.002076588752393249,0.001671439670407615,0.0004869774552016537,0.0008424428066566847,0.004604515985120017,0.005704748858195607,1061,595,0.001980518815597243
6284,SPX Index,-0.011517102846274163,-0.016605025431830178,0.0015776404760323715,-0.00813332148698187,0.00014495671456860038,0.012801813443832799,0.009101116168173995,0.01938536086520415,-0.007326077968841993,0.012228325652846372,"515,1003","304,97",0.007028685012031133
6285,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065,39,0.0
6286,SX5E Index,-0.03500389855211239,-0.00011022806197136248,-0.023624463303794307,0.006004645295760724,-0.015672210649924523,-0.034155609847564605,-0.0007125246558929987,-0.0017149705028405293,-0.050008965655689686,-0.010016794924577077,457,32,-0.007119978278484318
6287,SPX Index,0.0012038828664966417,0.0036982437735080254,0.0038665151329828618,0.002156526696299288,0.001245978332918618,0.0056308733972807445,-0.0010742150246922932,-0.001806025547531398,0.002319754070958524,0.0018018446358105678,96,359,-0.0016881541443298786
6288,MOVE Index,-0.04398614818425006,0.04603323180597485,-0.025894766380615053,-0.01693162141578064,-0.0021367529497346993,-0.002141328441343404,-0.0010723861617520924,-0.03161026126860644,0.06329189724872109,0.010341353794732555,205,111,0.05309208711206992
6289,EURUSD Curncy,-0.0007586992121705327,-0.007340753185483273,0.0006253691618882118,-0.007110521418997151,-0.012530962984763527,-0.001063188957930561,0.0026912197546103966,0.0007776874795432098,-0.003397992792397886,-0.004335010164343622,"1609,859",662,-0.0049262941879195665
6290,VIX Index,-0.002508152807212838,-0.1963827869015038,0.021766276481954172,0.037563101575648794,0.16381417325660674,-0.0212511086017364,0.05962512148335142,-0.06162512215001836,-0.09661232853341684,0.1026003703780396,1457,72,0.11190620996045997
6291,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,166,0.0
6292,SPX Index,-0.0027435530304558142,0.009615763308903347,0.00999009307508647,0.00017286084744849717,-0.0009847461231808907,0.006519674261283193,0.0030797566260183373,0.0007613247417594948,-0.0052075999687009045,4.781188891378463e-05,1053,469,-0.001813670978593862
6293,MOVE Index,-0.003231020581447197,0.029757774914875412,-0.04716844322077218,-0.014372828957758266,0.0,-0.021385170617022276,0.004540302918782935,-0.009101314246345638,0.009101314246345638,-0.002267574667780714,1643,662,0.00791411705599021
6294,SX5E Index,-0.002110230943983993,0.009663977208316687,-0.015189448417656237,-0.009652054695134638,0.002080849539741081,0.01127042903787423,-0.008034399267548231,-0.003236029770325999,-0.01257966622344231,0.015238162047597648,651,4,0.009160157690849324
6295,V2X Index,0.12425832392037961,0.02028964575693548,-0.006014663777881957,-0.05717982695361279,-0.014257320637484305,0.06215473402372318,0.1442754321634938,-0.007563458809543899,-0.10975308974455311,0.1324591141701954,93,290,-0.09944707519478335
6296,VIX Index,-0.030927046748800535,0.03402974858631147,0.0,-0.07525246441026567,-0.11303480731768545,-0.05219910938755534,-0.003947893007584913,0.07540685698972993,-0.08016499443614666,-0.0323129889905438,957,475,0.051990916345794336
6297,SRVIX Index,0.0022903994100476055,0.0010830977651874463,0.003482023089492081,0.0013176021550460604,0.0007179610216265786,0.010471299867295336,0.008369236096798183,-0.0017623220210571944,0.023016243258841662,-0.007266048921740875,1771,234,0.0
6298,SPX Index,0.004370106659326467,-0.001806320778315218,0.02322247259286936,-0.0005560937250894682,0.0012821376691949382,0.0013162904007035792,-0.003864245341810957,-0.01620132244496908,-0.0029899215361499643,-0.016946192862424603,"1188,420",573,0.0028645053672704535
6299,SX5E Index,-0.002569745123347289,0.00575808507579012,0.0013157714010869626,0.0005740663606417229,0.004006502081960406,0.0009136012669603844,0.00027860647291966245,-0.0009934077182407464,-0.0004970741764616093,-0.00439603736448646,1000,412,0.005348545915897063
